243111
   5.5988125e+05   7.1342500e+06   4.5117075e+02
   5.5988125e+05   7.1318313e+06   4.2400409e+02
   5.6072500e+05   7.1318313e+06   4.3398727e+02
   5.5988125e+05   7.1310250e+06   4.1961838e+02
   5.6241256e+05   7.1302188e+06   4.1100000e+02
   5.5988125e+05   7.1302187e+06   4.1958844e+02
   5.5481875e+05   7.1374750e+06   4.4087463e+02
   5.6156875e+05   7.1366688e+06   4.3403384e+02
   5.6072500e+05   7.1366688e+06   4.4086472e+02
   5.5397500e+05   7.1366688e+06   4.3634094e+02
   5.5566241e+05   7.1398936e+06   4.3872302e+02
   5.5819373e+05   7.1298156e+06   4.1875806e+02
   5.5777184e+05   7.1294124e+06   4.1100049e+02
   5.5777186e+05   7.1298156e+06   4.1099719e+02
   5.5524063e+05   7.1362656e+06   4.4918576e+02
   5.5566250e+05   7.1362656e+06   4.4843655e+02
   5.5524063e+05   7.1358625e+06   4.3270306e+02
   5.5355313e+05   7.1314281e+06   4.4093115e+02
   5.5397500e+05   7.1314281e+06   4.5058990e+02
   5.5355313e+05   7.1310250e+06   4.4436746e+02
   5.6156875e+05   7.1362656e+06   4.2383575e+02
   5.6114688e+05   7.1358625e+06   4.3262439e+02
   5.6114688e+05   7.1362656e+06   4.5135797e+02
   5.5144464e+05   7.1402984e+06   4.7694406e+02
   5.5186650e+05   7.1402984e+06   4.7106424e+02
   5.5270933e+05   7.1366687e+06   4.4562384e+02
   5.5270933e+05   7.1362656e+06   4.4795084e+02
   5.5228743e+05   7.1362656e+06   4.6069052e+02
   5.6367980e+05   7.1398945e+06   4.2300204e+02
   5.6368018e+05   7.1402988e+06   4.2300052e+02
   5.5186566e+05   7.1302188e+06   4.6215323e+02
   5.5186565e+05   7.1306219e+06   4.5615546e+02
   5.5228743e+05   7.1306218e+06   4.6173956e+02
   5.5777188e+05   7.1318313e+06   4.2006488e+02
   5.5777188e+05   7.1314281e+06   4.1900006e+02
   5.5735000e+05   7.1314281e+06   4.1946448e+02
   5.5186565e+05   7.1346531e+06   4.6998853e+02
   5.5228743e+05   7.1346531e+06   4.4823978e+02
   5.5186565e+05   7.1342500e+06   4.5536356e+02
   5.5692813e+05   7.1314281e+06   4.2116605e+02
   5.5692813e+05   7.1310250e+06   4.2421713e+02
   5.6114688e+05   7.1334438e+06   4.3765881e+02
   5.6114688e+05   7.1330406e+06   4.4306653e+02
   5.6072500e+05   7.1330406e+06   4.4995129e+02
   5.5861563e+05   7.1362656e+06   4.4998401e+02
   5.5903750e+05   7.1362656e+06   4.4992307e+02
   5.5861563e+05   7.1358625e+06   4.4733548e+02
   5.5102026e+05   7.1290086e+06   4.6073935e+02
   5.5102015e+05   7.1294117e+06   4.5973840e+02
   5.6156875e+05   7.1378781e+06   4.4071265e+02
   5.6114688e+05   7.1374750e+06   4.3268216e+02
   5.6114688e+05   7.1378781e+06   4.4134015e+02
   5.6156797e+05   7.1282016e+06   4.3826819e+02
   5.6114593e+05   7.1282013e+06   4.2589667e+02
   5.5946023e+05   7.1402985e+06   4.2030215e+02
   5.5903837e+05   7.1402985e+06   4.2215341e+02
   5.5186566e+05   7.1382813e+06   4.5543561e+02
   5.5186567e+05   7.1386844e+06   4.5383896e+02
   5.5228745e+05   7.1386844e+06   4.5541202e+02
   5.5102026e+05   7.1318305e+06   4.5707104e+02
   5.5102024e+05   7.1322336e+06   4.5782672e+02
   5.5144394e+05   7.1322345e+06   4.5860788e+02
   5.5777275e+05   7.1402985e+06   4.1295538e+02
   5.5819464e+05   7.1402986e+06   4.1065671e+02
